athlete_id,age,height,weight,sex
1180,36.0,173.0,60.0,M
1181,22.333333333333332,168.0,67.0,F
1182,24.333333333333332,174.0,64.0,M
1183,28.0,173.0,68.0,M
1185,21.0,171.0,66.0,M
1186,21.0,184.0,84.0,M
1188,26.0,178.0,75.0,M
1190,31.0,179.0,64.0,M
1191,27.0,164.0,62.0,F
1194,26.0,194.0,78.0,M
1195,24.0,168.0,70.0,M
1196,21.0,178.0,76.0,F
1198,21.0,191.0,80.0,M
1200,22.0,166.0,52.0,F
1202,25.0,176.0,74.0,F
1203,25.0,181.0,76.0,M
1204,34.0,175.0,70.0,F
1205,23.0,173.0,66.0,F
1206,27.0,195.0,89.0,M
1207,27.0,173.0,64.0,M
1209,19.0,179.0,57.0,F
1210,22.0,170.0,59.0,M
1212,27.0,189.0,82.0,M
1213,24.0,163.0,55.0,F
1214,24.0,180.0,72.0,M
1218,19.0,165.0,60.0,M
1219,28.0,191.0,78.0,M
1220,20.0,172.0,74.0,M
1221,27.0,175.0,70.0,F
1223,23.0,172.0,67.0,M
1224,22.0,175.0,62.0,M
1226,20.0,190.0,90.0,M
1227,28.0,167.0,64.0,M
1230,29.0,171.0,51.0,M
1231,27.0,191.0,82.0,M
1232,21.0,192.0,80.0,F
1233,27.0,194.0,80.0,M
1234,34.0,165.0,50.0,F
1235,26.0,168.0,67.0,M
1236,20.714285714285715,178.0,72.0,M
1237,22.0,179.0,77.0,M
1239,27.0,173.0,71.0,M
1240,29.0,172.0,75.0,F
1241,26.0,157.0,54.0,M
1242,23.0,173.0,64.0,F
1243,23.0,191.0,72.0,M
1244,41.0,170.0,72.0,M
1245,26.0,178.0,64.0,M
1246,28.0,168.0,62.0,M
1247,28.0,189.0,82.0,M
1248,26.0,173.0,64.0,M
1249,20.0,173.0,64.0,M
1250,21.0,174.0,75.0,M
1251,26.666666666666668,175.0,85.0,M
1252,16.0,179.0,71.0,M
1253,28.0,183.0,85.0,M
1254,29.0,170.0,67.0,F
1256,43.0,177.0,78.0,M
1257,22.0,161.0,70.0,M
1258,24.0,178.0,77.0,M
1259,18.0,163.0,54.0,F
1260,25.0,171.0,62.0,M
1261,22.0,178.0,74.0,M
1262,21.0,167.0,50.0,F
1263,32.0,164.0,70.0,M
1265,20.0,165.0,66.0,F
1266,19.0,161.0,53.0,F
1267,23.0,175.0,77.0,M
1268,18.0,169.0,60.0,M
1269,23.0,167.0,57.0,F
1270,26.0,172.0,64.0,M
1271,27.0,202.0,95.0,M
1272,23.0,163.0,54.0,M
1273,22.0,170.0,67.0,F
1274,29.0,196.0,113.0,M
1275,30.0,183.0,72.0,M
1276,24.0,178.0,64.0,M
1277,20.0,160.0,59.0,F
1278,29.0,163.0,75.0,F
1279,19.0,170.0,60.0,M
1280,20.0,182.0,78.0,M
1281,30.0,164.0,58.0,F
1282,23.0,185.0,75.0,M
1283,20.666666666666668,165.0,57.0,M
1287,21.0,186.0,82.0,M
1290,19.0,174.0,66.0,M
1291,18.0,183.0,68.0,M
1292,25.0,170.0,65.0,M
1294,31.0,173.0,65.0,M
1297,23.0,183.0,78.0,M
1298,25.0,190.0,83.0,M
1299,28.0,196.0,92.0,M
1300,26.0,170.0,56.0,F
1301,21.0,147.0,47.0,F
1302,20.0,191.0,85.0,M
1304,17.0,166.0,56.0,F
1305,23.0,178.0,68.0,M
1306,24.0,173.0,59.0,M
1307,19.333333333333332,169.0,70.0,M
1308,25.0,168.0,69.0,M
1309,29.0,179.0,73.0,M
1310,25.0,172.0,63.0,F
1311,27.0,169.0,61.0,M
1312,21.0,188.0,73.0,M
1313,28.0,172.0,67.0,F
1314,27.0,155.0,57.0,F
1315,28.0,168.0,68.0,M
1316,23.0,160.0,50.0,F
1317,30.0,167.0,60.0,M
1318,20.0,160.0,54.0,M
1319,25.0,165.0,51.0,F
1320,25.0,170.0,63.0,F
1321,32.0,178.0,69.0,M
1322,23.0,175.0,73.0,M
1323,22.0,170.0,57.0,M
1325,23.0,183.0,73.0,M
1326,26.857142857142858,196.0,72.0,M
1327,29.0,175.0,69.0,M
1329,21.0,188.0,84.0,M
1330,21.0,177.0,74.0,M
1332,23.0,174.0,69.0,M
1333,23.0,168.0,69.5,M
1334,25.0,175.0,63.0,M
1336,28.0,179.0,78.0,M
1338,24.0,182.0,67.0,M
1340,25.0,177.0,75.0,F
1342,24.0,182.0,90.0,M
1343,25.0,179.0,81.0,M
1344,27.0,181.0,80.0,M
1345,19.5,187.0,68.0,F
1347,24.0,158.0,56.0,M
1351,25.0,190.0,80.0,M
1353,48.0,185.0,78.0,M
1354,22.0,175.0,69.0,F
1356,35.0,189.0,80.0,M
1360,33.0,186.0,78.0,M
1361,26.0,182.0,75.0,M
1363,27.0,180.0,72.0,M
1366,25.0,179.0,69.0,M
1368,21.0,175.0,65.0,M
1369,22.0,177.0,70.0,M
1370,30.0,177.0,63.0,M
1371,23.0,178.0,60.0,M
1372,23.0,178.0,73.0,M
1373,19.0,175.0,67.0,M
1374,27.0,179.0,72.0,M
1375,28.333333333333332,165.0,64.0,M
1376,21.0,146.0,57.0,M
1377,31.333333333333332,160.0,62.0,F
1378,24.333333333333332,176.0,64.0,M
1379,32.0,190.0,88.0,M
1380,22.0,172.0,52.0,F
1381,24.0,198.0,72.0,M
1382,24.0,202.0,90.0,M
1384,26.0,181.0,73.0,M
1385,26.0,174.0,70.0,M
1387,28.0,170.0,69.0,M
1388,20.0,189.0,91.0,M
1389,21.0,162.0,62.0,M
1390,23.0,169.0,65.0,M
1391,25.0,171.0,67.0,M
1392,17.0,150.0,63.0,F
1394,23.0,192.0,68.0,M
1398,23.0,176.0,72.0,F
1400,23.0,170.0,62.0,M
1401,28.0,184.0,82.0,M
1402,24.0,169.0,75.0,M
1404,23.0,170.0,61.0,M
1405,23.666666666666668,182.0,56.0,M
1406,26.0,177.0,74.0,M
1407,34.0,178.0,79.0,M
1408,28.0,170.0,70.0,M
1409,27.0,173.0,61.0,M
1410,23.0,165.0,65.0,M
1412,28.5,150.0,70.0,M
1413,20.0,170.0,57.0,F
1414,23.333333333333332,175.0,61.0,M
1416,18.0,150.0,42.0,F
1417,21.0,174.0,73.0,M
1418,25.0,174.0,57.0,M
1419,23.0,170.0,53.0,F
1420,20.0,175.0,65.0,M
1422,20.727272727272727,178.0,70.0,M
1423,22.0,174.0,77.0,M
1426,29.0,186.0,91.5,M
1427,26.0,181.0,82.5,M
1428,20.0,180.0,63.0,M
1430,24.0,174.0,70.0,M
1431,27.0,174.0,68.5,M
1432,24.0,178.0,82.0,M
1433,25.0,189.0,116.0,M
1434,21.0,174.0,65.0,M
1435,25.647058823529413,184.0,66.0,M
1436,30.0,197.0,96.0,M
1437,31.0,173.0,61.0,F
1438,21.0,178.0,71.0,F
1439,26.0,165.0,58.0,F
1440,24.0,180.0,77.0,M
1441,27.0,174.0,81.0,M
1442,30.0,169.0,66.0,M
1443,23.0,178.0,85.0,F
1444,26.0,195.0,97.0,M
1445,31.0,169.0,60.0,F
1447,25.0,176.0,70.0,F
1448,23.0,178.0,70.0,M
1449,16.0,163.0,50.0,M
1451,26.0,173.0,72.0,M
1453,18.0,163.0,58.0,F
1455,24.0,162.0,54.0,F
1460,22.0,187.0,76.0,M
1461,31.0,187.0,103.0,M
1462,22.4,160.0,64.0,F
1463,25.0,160.0,62.0,M
1464,14.0,168.0,54.0,F
1465,27.0,178.0,83.0,M
1466,28.0,192.0,102.0,M
1467,28.0,165.0,60.0,F
1468,23.0,185.0,73.0,M
1470,30.0,180.0,78.0,M
1472,22.0,197.0,91.0,M
1473,21.0,175.0,71.0,M
1474,26.0,177.0,70.0,M
1476,27.333333333333332,172.0,65.0,M
1477,31.0,177.0,60.0,F
1478,27.0,172.0,74.0,F
1479,22.0,176.0,76.0,M
1481,25.0,183.0,75.0,M
1482,22.0,172.0,67.0,F
1483,23.0,154.0,53.0,M
1485,21.0,156.0,55.0,M
1486,24.0,166.0,63.0,F
1487,28.0,183.0,85.0,M
1488,27.0,180.0,87.0,M
1490,28.0,169.0,61.0,F
1491,27.0,178.0,68.0,M
1495,27.0,183.0,86.0,M
1496,26.0,170.0,72.0,M
1497,25.0,175.0,58.0,M
1498,27.0,183.0,90.0,M
1499,30.333333333333332,190.0,89.0,M
1500,22.0,187.0,84.0,M
1501,24.0,170.0,61.0,F
1502,27.0,173.0,68.0,F
1504,18.0,166.0,59.0,F
1506,19.0,188.0,70.0,M
1507,24.0,188.0,96.5,M
1511,26.0,175.0,60.0,M
1512,30.0,185.0,85.0,M
1513,24.0,175.0,61.0,M
1514,21.0,184.0,80.0,F
1515,28.0,173.0,68.0,F
1516,23.0,190.0,76.0,M
1517,28.0,164.0,54.0,M
1518,23.0,180.0,70.0,M
1519,23.0,180.0,66.0,M
1520,26.0,178.0,69.0,M
1521,24.0,166.0,52.0,F
1522,24.0,163.0,48.0,F
1523,21.0,182.0,79.0,M
1525,25.0,191.0,75.0,M
1526,26.0,167.0,65.0,M
1527,29.8,158.0,50.0,F
1529,23.0,170.0,65.0,F
1534,26.0,173.0,65.0,M
1535,22.0,167.0,55.0,F
1539,23.0,177.0,58.0,F
1540,33.0,177.0,88.0,M
1541,17.0,170.0,79.0,M
1542,18.0,169.0,63.0,M
1544,27.0,180.0,67.0,F
1545,19.0,181.0,82.0,M
1546,17.0,167.0,45.0,F
1550,17.0,163.0,69.0,F
1551,20.0,172.0,79.0,M
1552,23.0,164.0,57.0,F
1553,26.0,190.0,80.0,M
1554,31.0,175.0,93.0,M
1555,19.0,170.0,67.0,M
1556,23.0,185.0,75.0,M
1557,21.0,172.0,91.0,M
1558,28.0,175.0,90.0,M
1559,27.0,170.0,56.0,F
1561,20.0,180.0,62.0,M
1562,20.0,165.0,63.0,M
1563,20.0,155.0,57.0,F
1564,24.0,164.0,57.0,F
1565,22.0,163.0,60.0,M
1566,28.0,180.0,96.0,M
1567,28.0,158.0,43.0,F
1568,17.0,187.0,58.0,M
1569,29.0,185.0,81.0,M
1570,26.0,185.0,80.0,M
1571,29.0,165.0,59.0,F
1573,24.0,170.0,65.0,M
1574,23.0,172.0,74.0,M
1575,22.0,166.0,60.0,F
1576,23.0,162.0,56.0,M
1580,20.0,150.0,52.0,F
1581,25.0,169.0,64.0,M
1582,26.0,163.0,72.0,M
1583,43.0,167.0,65.0,M
1584,21.0,184.0,68.0,M
1585,22.0,194.0,81.0,M
1586,25.0,180.0,77.0,M
1587,23.0,178.0,58.0,M
1588,24.0,180.0,85.0,M
1589,19.0,172.0,58.0,M
1590,29.0,178.0,75.0,M
1591,24.0,170.0,72.0,M
1592,28.0,172.0,73.0,M
1597,28.0,178.0,61.0,M
1599,23.0,171.0,51.0,F
1600,26.0,176.0,60.0,M
1601,23.0,168.0,62.0,M
1602,24.0,178.0,67.0,M
1603,31.0,170.0,58.0,F
1604,28.0,187.0,85.0,M
1606,27.0,175.0,89.0,F
1607,28.0,185.0,80.0,M
1608,28.0,173.0,67.0,M
1609,29.0,180.0,70.0,M
1610,31.0,185.0,83.5,F
1612,26.0,180.0,85.0,M
1614,25.0,177.0,74.0,M
1615,19.0,180.0,73.0,M
1616,28.0,179.0,86.0,M
1620,21.0,165.0,74.0,M
1621,22.0,177.0,73.0,M
1622,30.0,178.0,68.0,F
1623,21.0,190.0,82.0,M
1624,28.0,183.0,81.0,M
1625,28.0,172.0,62.0,M
1626,27.0,192.0,98.0,M
1629,20.0,180.0,68.0,M
1631,25.0,167.0,59.0,M
1632,22.0,163.0,57.0,M
1633,20.0,160.0,55.0,M
1634,23.0,192.0,125.0,M
1636,23.0,170.0,69.0,F
1637,18.0,181.0,80.0,F
1638,27.0,183.0,80.0,M
1639,25.8,160.0,55.0,F
1640,25.0,172.0,75.0,M
1641,22.0,169.0,54.0,M
1644,25.0,160.0,55.0,M
1645,28.5,175.0,90.0,M
1646,20.0,168.0,67.0,M
1647,21.0,165.0,56.0,M
1648,28.0,180.0,72.0,M
1649,26.0,187.0,79.0,M
1650,21.0,190.0,120.0,M
1651,21.0,160.0,54.0,M
1652,32.0,184.0,87.0,M
1654,23.0,160.0,52.0,F
1655,23.0,170.0,70.0,M
1656,18.666666666666668,163.0,59.0,F
1657,25.0,175.0,105.0,M
1658,22.0,185.0,74.0,M
1659,26.0,180.0,79.0,M
1660,29.0,184.0,90.0,F
1661,18.0,158.0,53.0,F
1662,25.0,172.0,61.0,M
1663,42.0,185.0,85.0,M
1664,31.5,167.0,62.0,M
1665,25.0,173.0,65.0,M
1666,24.0,160.0,51.0,F
1667,17.0,159.0,50.0,F
1669,23.0,168.0,66.0,M
1670,20.0,173.0,68.0,M
1671,27.0,172.0,70.0,M
1672,26.5,189.0,79.0,F
1673,27.333333333333332,188.0,77.0,M
1674,23.0,176.0,66.0,M
1675,23.0,175.0,63.0,M
1676,24.0,181.0,84.0,M
1677,21.0,166.0,66.0,M
1678,27.0,184.0,80.0,M
1680,22.0,166.0,55.0,F
1681,28.5,168.0,59.0,M
1682,22.0,163.0,61.0,F
1683,26.0,191.0,79.0,F
1684,21.0,158.0,60.0,F
1686,22.0,196.0,91.0,M
1687,25.0,188.0,85.0,M
1688,25.0,168.0,62.0,F
1689,19.0,157.0,49.0,F
1690,22.0,178.0,75.0,F
1691,21.0,156.0,44.0,F
1692,44.0,168.0,65.0,M
1693,28.0,185.0,102.0,M
1695,26.0,195.0,120.0,M
1696,26.666666666666668,160.0,49.0,F
1697,29.0,175.0,58.0,M
1698,21.0,178.0,105.0,M
1699,33.0,184.0,80.0,M
1700,25.0,165.0,57.0,F
1701,30.0,189.0,83.0,M
1702,21.666666666666668,170.0,68.0,M
1703,24.0,168.0,54.0,M
1705,18.0,168.0,62.0,M
1707,25.0,184.0,100.0,M
1708,22.0,186.0,68.0,M
1709,28.0,170.0,65.0,M
1710,27.0,171.0,57.0,M
1711,25.0,167.0,73.0,M
1712,22.0,148.0,49.0,F
1714,24.0,165.0,50.0,F
1715,27.0,185.0,72.0,M
1716,30.0,187.0,80.0,M
1717,32.0,174.0,69.0,M
1719,26.0,170.0,55.0,F
1720,26.0,170.0,64.0,M
1721,19.0,188.0,80.0,M
1722,29.0,180.0,72.0,M
1723,19.0,182.0,75.0,M
1727,23.0,182.0,83.0,M
1728,23.0,173.0,78.0,F
1729,23.0,180.0,78.0,M
1730,26.0,183.0,74.0,F
1731,18.0,182.0,65.0,F
1732,29.0,165.0,58.0,F
1733,20.0,179.0,60.0,M
1734,23.0,173.0,67.0,M
1735,23.0,185.0,79.0,M
1738,23.0,184.0,75.0,F
1740,28.0,201.0,100.0,M
1741,22.0,172.0,52.0,F
1742,17.0,174.0,62.0,F
1743,18.0,168.0,60.0,F
1744,40.0,190.0,100.0,M
1745,17.0,156.0,48.0,M
1747,31.0,175.0,63.0,M
1748,26.0,165.0,46.0,F
1749,21.0,159.0,50.0,F
1750,26.0,175.0,75.0,M
1751,29.0,169.0,72.0,F
1752,27.0,173.0,53.0,F
1753,22.0,181.0,70.0,F
1755,27.0,155.0,51.0,F
1756,27.0,162.0,51.0,M
1757,21.0,160.0,74.0,M
1758,23.0,192.0,88.0,M
1759,24.0,173.0,67.0,M
1760,24.0,180.0,72.0,M
1762,22.0,187.0,81.0,M
1763,25.0,177.0,80.0,M
1764,26.0,183.0,77.0,M
1765,18.0,178.0,65.0,M
1768,27.0,174.0,65.0,M
1771,21.0,171.0,64.0,M
1775,30.333333333333332,185.0,75.0,M
1776,19.6,177.0,70.0,M
1778,18.0,183.0,70.0,M
1779,23.0,180.0,75.0,M
1784,25.0,177.0,125.0,M
1785,18.0,172.0,65.0,M
1786,25.0,155.0,51.0,M
1787,25.0,165.0,49.0,M
1788,28.0,174.0,74.0,M
1789,22.0,170.0,60.0,M
1790,23.0,163.0,57.0,M
1795,25.0,165.0,69.0,M
1797,39.0,182.0,73.0,M
1799,18.0,175.0,65.0,M
1800,34.0,183.0,80.0,M
1802,20.0,179.0,68.0,M
1803,24.0,180.0,72.0,M
1804,20.0,180.0,80.0,M
1805,17.0,176.0,63.0,M
1806,28.333333333333332,175.0,90.0,M
1807,22.0,170.0,57.0,F
1809,35.0,178.0,82.0,M
1810,21.0,193.0,89.0,M
1811,22.0,170.0,63.0,M
1812,19.333333333333332,170.0,61.0,M
1813,27.0,180.0,70.0,M
1814,36.0,178.0,76.0,M
1815,21.0,165.0,67.0,M
1816,17.0,168.0,67.0,M
1817,26.0,178.0,64.0,M
1819,17.0,171.0,68.0,M
1820,15.0,173.0,65.0,M
1821,28.0,158.0,69.0,M
1822,21.0,167.0,69.0,M
1824,21.0,175.0,74.0,M
1825,17.0,180.0,60.0,M
1826,24.0,160.0,57.0,F
1827,20.0,175.0,65.0,M
1829,26.0,160.0,75.0,F
1832,18.0,162.0,53.0,F
1833,25.0,190.0,98.0,M
1835,21.0,170.0,62.0,M
1836,20.333333333333332,180.0,70.0,M
1837,18.0,170.0,70.0,M
1838,23.0,173.0,69.0,M
1839,23.0,160.0,52.0,M
1840,21.333333333333332,170.0,65.0,M
1841,23.0,195.0,122.0,M
1842,16.0,168.0,64.0,F
1844,24.0,183.0,69.0,M
1845,18.0,173.0,58.0,F
1846,20.0,176.0,72.0,M
1847,29.333333333333332,169.0,69.0,M
1848,33.0,172.0,86.0,M
1849,23.0,180.0,68.0,M
1851,16.0,170.0,58.0,M
1852,22.0,176.0,74.0,M
1853,25.0,176.0,64.0,M
1855,30.0,172.0,65.0,M
1856,27.0,192.0,86.0,M
1857,23.0,180.0,75.0,M
1858,36.5,178.0,95.0,M
1864,25.666666666666668,165.0,54.0,M
1866,18.0,179.0,73.0,M
1867,28.0,189.0,90.0,M
1870,28.0,160.0,59.0,M
1871,26.0,167.0,60.0,M
1872,18.0,175.0,62.0,M
1874,20.0,174.0,73.0,M
1875,23.0,198.0,130.0,M
1876,24.0,174.0,72.0,M
1877,30.0,164.0,63.0,M
1878,20.0,180.0,73.0,M
1879,19.0,167.0,69.0,M
1880,26.0,160.0,51.0,M
1882,22.0,155.0,70.0,M
1884,23.0,188.0,75.0,M
1885,32.5,162.0,70.0,M
1886,22.0,163.0,69.0,M
1889,28.333333333333332,175.0,57.0,M
1894,22.0,180.0,94.0,M
1895,26.0,172.0,65.0,F
1896,18.0,155.0,65.0,M
1898,24.0,178.0,70.0,M
1899,22.0,175.0,77.0,M
1900,23.0,168.0,68.0,M
1901,21.0,175.0,65.0,M
1903,16.0,170.0,72.0,F
1904,23.0,168.0,52.0,M
1906,23.0,191.0,96.0,M
1907,18.0,175.0,65.0,M
1909,20.0,179.0,55.0,M
1910,23.0,170.0,65.0,F
1911,32.0,170.0,70.0,M
1912,21.0,170.0,65.0,M
1913,31.0,160.0,54.0,M
1916,23.0,182.0,95.0,M
1918,23.0,167.0,72.0,M
1920,25.0,190.0,92.0,M
1921,16.0,180.0,60.0,M
1922,19.0,162.0,60.0,F
1923,18.0,165.0,60.0,M
1924,20.0,165.0,57.0,M
1927,20.0,166.0,69.0,F
1929,20.0,171.0,57.0,M
1930,18.0,177.0,68.0,M
1931,18.0,175.0,70.0,M
1933,22.0,180.0,86.0,M
1934,22.0,169.0,68.0,M
1935,24.0,173.0,68.0,M
1936,26.0,171.0,70.0,M
1937,15.0,170.0,69.0,M
1938,21.0,162.0,54.0,M
1940,21.0,177.0,70.0,M
1941,29.0,175.0,73.0,M
1942,25.0,178.0,72.0,M
1943,16.0,160.0,55.0,F
1945,22.0,167.0,65.0,M
1946,26.0,173.0,67.0,M
1949,25.0,170.0,63.0,M
1951,23.0,179.0,73.0,M
1952,20.0,182.0,75.0,M
1953,19.0,170.0,60.0,M
1954,25.0,185.0,67.0,M
1955,27.0,170.0,70.0,M
1959,26.333333333333332,172.0,69.0,M
1960,26.0,140.0,56.0,M
1961,19.0,163.0,55.0,M
1963,24.0,171.0,70.0,M
1966,25.0,175.0,75.0,M
1968,18.0,178.0,68.0,M
1970,20.0,170.0,64.0,M
1971,23.0,180.0,85.0,M
1972,20.0,175.0,65.0,M
1976,24.5,178.0,71.0,M
1978,37.0,178.0,60.0,M
1979,24.0,175.0,62.0,M
1980,31.0,168.0,85.0,M
1981,30.0,170.0,64.0,M
1982,18.0,182.0,72.0,M
1983,25.0,173.0,65.0,M
1986,23.0,183.0,74.0,M
1987,29.0,176.0,64.0,M
1988,25.0,160.0,63.0,M
1990,22.0,165.0,63.0,M
1991,22.0,166.0,64.0,M
1992,22.0,181.0,75.0,M
1993,21.0,160.0,45.0,F
1994,31.0,170.0,66.0,M
1995,28.333333333333332,195.0,110.0,M
1999,25.0,189.0,97.0,M
2000,18.0,170.0,68.0,M
2001,31.0,173.0,68.0,M
2002,30.666666666666668,172.0,67.0,M
2004,21.666666666666668,166.0,57.0,M
2005,18.0,175.0,68.0,M
2006,25.0,175.0,70.0,M
2008,17.0,190.0,86.0,M
2009,19.0,180.0,75.0,M
2010,23.0,168.0,58.0,M
2011,22.5,170.0,70.0,M
2012,14.0,170.0,63.0,M
2014,26.0,183.0,76.0,M
2017,30.0,175.0,70.0,M
2019,19.0,167.0,55.0,M
2020,16.0,180.0,72.0,M
2021,17.0,167.0,60.0,F
2022,22.0,170.0,85.0,M
2025,40.0,175.0,67.0,M
2026,22.0,160.0,46.0,F
2028,27.0,166.0,68.0,M
2029,31.0,176.0,88.0,M
2030,17.0,155.0,43.0,F
2031,24.2,176.0,62.0,M
2032,17.0,173.0,65.0,M
2035,26.0,186.0,86.0,M
2037,21.0,180.0,67.0,M
2038,17.0,160.0,50.0,F
2039,19.0,185.0,85.0,M
2040,22.0,157.0,45.0,F
2041,26.0,164.0,60.0,M
2042,25.0,165.0,68.0,M
2044,28.0,160.0,58.0,M
2045,22.0,178.0,61.0,M
2047,23.0,176.0,120.0,M
2048,19.0,170.0,62.0,M
2049,27.0,170.0,69.0,M
2050,20.0,175.0,70.0,M
2052,18.0,165.0,65.0,M
2053,28.666666666666668,164.0,105.0,M
2056,28.0,183.0,82.0,M
2058,23.0,160.0,61.0,M
2059,31.0,171.0,64.0,M
2061,18.0,170.0,52.0,M
2062,21.0,176.0,65.0,M
2063,29.0,167.0,80.0,M
2064,33.0,172.0,65.0,M
2065,26.0,169.0,64.0,M
2067,18.6,185.0,75.0,M
2069,22.0,174.0,75.0,M
2070,25.0,175.0,70.0,M
2071,20.0,173.0,71.0,M
2072,33.0,160.0,60.0,F
2073,16.0,149.0,45.0,F
2074,29.0,160.0,60.0,M
2075,22.0,170.0,72.0,M
2076,23.0,193.0,92.0,M
2077,16.0,160.0,54.0,M
2078,18.0,158.0,40.0,F
2079,22.0,192.0,77.0,M
2080,19.333333333333332,185.0,72.0,M
2082,29.0,152.0,45.0,F
2083,23.0,163.0,60.0,M
2086,22.444444444444443,173.0,73.0,M
2087,18.0,172.0,66.0,M
2088,23.0,163.0,60.0,M
2089,25.0,175.0,98.0,M
2090,36.0,163.0,60.0,M
2091,21.0,172.0,67.0,M
2092,26.0,172.0,70.0,M
2093,24.0,165.0,58.0,M
2094,23.0,174.0,69.0,M
2095,23.0,173.0,63.0,M
2096,31.0,173.0,94.0,M
2102,18.0,176.0,73.0,M
2103,21.0,174.0,66.0,M
2104,31.0,177.0,94.0,M
2106,38.0,156.0,49.0,F
2111,37.0,175.0,77.0,M
2112,42.166666666666664,183.0,83.0,M
2113,19.0,176.0,70.0,M
2114,37.0,180.0,95.0,M
2115,34.0,177.0,86.0,M
2116,18.5,179.0,60.0,M
2117,18.0,153.0,55.0,M
2118,28.0,170.0,60.0,M
2119,20.0,175.0,62.0,M
2120,35.0,174.0,73.0,M
2121,24.0,187.0,85.0,M
2124,23.0,173.0,71.0,M
2126,22.0,183.0,80.0,M
2127,26.666666666666668,175.0,70.0,M
2128,23.0,171.0,59.0,M
2131,18.0,170.0,67.0,M
2132,20.0,182.0,55.0,M
2133,25.0,167.0,60.0,M
2134,25.0,178.0,69.0,M
2136,17.0,170.0,70.0,M
2137,19.666666666666668,180.0,70.0,M
2139,21.0,165.0,59.0,M
2140,23.0,170.0,67.0,M
2141,26.0,172.0,65.0,M
2143,24.0,184.0,69.0,M
2144,21.0,178.0,66.0,M
2145,30.0,177.0,59.0,M
2147,35.0,182.0,76.0,M
2148,22.333333333333332,185.0,65.0,M
2149,19.0,178.0,68.0,M
2150,21.0,177.0,71.0,M
2153,20.0,165.0,70.0,M
2154,22.0,180.0,90.0,M
2156,28.0,172.0,78.0,M
2157,23.0,186.0,68.0,M
2158,20.0,178.0,60.0,M
2159,16.0,178.0,60.0,M
2163,16.0,172.0,71.0,M
2164,25.666666666666668,181.0,77.0,M
2165,28.0,174.0,68.0,M
2167,29.0,162.0,60.0,M
2169,21.0,172.0,61.0,M
2170,22.2,191.0,72.0,M
2171,25.0,172.0,73.0,M
2173,22.0,168.0,65.0,M
2175,16.0,175.0,65.0,M
2176,20.0,188.0,105.0,M
2177,21.0,170.0,68.0,M
2181,16.0,165.0,65.0,M
2182,33.0,170.0,75.0,M
2183,18.0,182.0,75.0,M
2184,33.0,194.0,73.0,M
2185,26.0,175.0,75.0,M
2186,19.0,173.0,70.0,M
2187,19.0,178.0,78.0,M
2188,22.0,170.0,70.0,M
2189,28.0,170.0,82.0,M
2192,23.0,185.0,65.0,M
2193,20.0,170.0,65.0,M
2194,19.333333333333332,170.0,65.0,M
2195,17.0,155.0,45.0,F
2196,21.0,182.0,72.0,M
2198,28.0,186.0,100.0,M
2200,24.0,195.0,102.5,M
2201,27.333333333333332,180.0,113.0,M
2202,31.0,185.0,87.0,M
2203,30.0,164.0,60.0,M
2204,29.0,175.0,64.0,M
2205,31.0,169.0,71.5,M
2206,20.0,178.0,68.0,M
2207,23.0,181.0,72.0,M
2208,21.0,189.0,84.0,M
2209,23.0,176.0,92.0,M
2210,26.0,164.0,55.0,F
2212,33.0,176.0,74.0,M
2213,24.0,175.0,78.0,M
2214,21.0,193.0,89.0,M
2215,24.0,160.0,55.0,F
2216,23.6,163.0,54.0,F
2217,26.0,179.0,77.5,F
2220,22.0,168.0,55.0,M
2221,23.0,169.0,64.0,F
2224,54.0,186.0,98.0,M
2225,23.0,154.0,52.0,M
2226,16.0,182.0,71.0,F
2227,28.0,170.0,62.0,M
2228,30.0,172.0,70.0,M
2229,24.0,194.0,84.0,M
2230,27.0,170.0,80.0,M
2231,26.0,168.0,63.0,M
2233,28.0,172.0,73.0,M
2235,23.0,185.0,85.0,M
2236,30.0,179.0,58.0,F
2237,23.0,174.0,70.0,M
2238,22.0,170.0,67.0,M
2239,22.0,178.0,57.0,M
2240,24.0,177.0,78.0,M
2241,25.0,160.0,52.0,M
2242,29.0,186.0,76.0,M
2244,23.0,172.0,65.0,M
2245,21.0,170.0,57.0,M
2246,24.0,171.0,60.0,M
2247,20.0,158.0,50.0,F
2248,18.0,174.0,55.0,M
2250,20.4,177.0,70.0,M
2251,30.0,158.0,60.0,M
2252,24.0,181.0,75.0,M
2254,17.0,170.0,68.0,M
2255,28.0,172.0,59.0,M
2256,27.0,190.0,81.0,M
2257,24.0,188.0,84.0,M
2258,24.0,152.0,45.0,F
2259,24.0,173.0,62.0,M
2261,16.0,175.0,72.0,M
2262,26.0,184.0,87.0,M
2263,25.0,182.0,83.0,M
2264,19.0,185.0,80.0,M
2266,24.0,188.0,110.0,M
2267,30.0,187.0,97.0,M
2268,20.5,181.0,107.0,M
2269,23.0,186.0,73.0,M
2270,29.0,185.0,90.0,M
2271,25.0,178.0,67.0,M
2273,29.0,180.0,76.0,M
2274,22.0,182.0,85.0,M
2275,30.0,174.0,67.0,M
2276,23.0,166.0,55.0,F
2279,28.0,179.0,87.0,M
2281,31.0,185.0,105.0,M
2282,23.0,174.0,66.0,M
2283,21.0,168.0,60.0,F
2284,29.0,168.0,64.0,M
2285,27.0,185.0,78.0,M
2286,23.0,170.0,66.0,M
